0	5000	0	0	0	0
1	5000	0	0	0	0
2	5000	0	0	0	0
3	5000	422	808	0.1616	1.91469
4	5000	0	0	0	0
5	5000	751	1794	0.3588	2.38881
6	5000	202	202	0.0404	1
7	5000	0	0	0	0
8	5000	167	167	0.0334	1
9	5000	1197	2083	0.4166	1.74018
10	5000	577	577	0.1154	1
11	5000	0	0	0	0
12	5000	0	0	0	0
13	5000	0	0	0	0
14	5000	0	0	0	0
15	5000	0	0	0	0
16	5000	0	0	0	0
17	5000	0	0	0	0
18	5000	0	0	0	0
19	5000	0	0	0	0
20	5000	202	404	0.0808	2
21	5000	0	0	0	0
22	5000	0	0	0	0
23	5000	0	0	0	0
24	5000	0	0	0	0
25	5000	815	1175	0.235	1.44172
26	5000	202	606	0.1212	3
27	5000	0	0	0	0
28	5000	202	404	0.0808	2
29	5000	523	1010	0.202	1.93117
30	5000	202	404	0.0808	2
31	5000	1794	2458	0.4916	1.37012
32	5000	1575	4191	0.8382	2.66095
33	5000	579	606	0.1212	1.04663
34	5000	0	0	0	0
35	5000	3926	4229	0.8458	1.07718
36	5000	5000	5000	1	1
37	5000	5000	5000	1	1
38	5000	5000	5000	1	1
39	5000	5000	5400	1.08	1.08
40	5000	5000	5000	1	1
41	5000	5000	5000	1	1
42	5000	5000	5000	1	1
43	5000	5000	6039	1.2078	1.2078
44	5000	5000	6025	1.205	1.205
45	5000	5000	5302	1.0604	1.0604
46	5000	5000	8808	1.7616	1.7616
47	5000	5000	17255	3.451	3.451
48	5000	5000	22148	4.4296	4.4296
49	5000	5000	40313	8.0626	8.0626
50	5000	5000	58748	11.7496	11.7496
51	5000	5000	106713	21.3426	21.3426
52	5000	5000	837581	167.516	167.516
53	5000	5000	1.03948e+06	207.897	207.897
54	5000	5000	898611	179.722	179.722
55	5000	5000	1.7507e+06	350.141	350.141
56	5000	5000	1.9717e+06	394.341	394.341
57	5000	5000	1.51309e+06	302.617	302.617
58	5000	5000	2.10296e+06	420.592	420.592
59	5000	5000	2.74375e+06	548.75	548.75
60	5000	5000	2.93455e+06	586.91	586.91
61	5000	5000	3.38961e+06	677.922	677.922
62	5000	5000	3.59967e+06	719.934	719.934
63	5000	5000	3.75391e+06	750.781	750.781
64	5000	5000	3.7741e+06	754.82	754.82
65	5000	5000	3.77114e+06	754.229	754.229
66	5000	5000	2.54081e+06	508.162	508.162
67	5000	5000	2.14085e+06	428.17	428.17
68	5000	5000	2.25873e+06	451.747	451.747
69	5000	5000	1.87913e+06	375.825	375.825
70	5000	5000	1.86122e+06	372.243	372.243
71	5000	5000	1.88783e+06	377.566	377.566
72	5000	5000	1.65149e+06	330.298	330.298
73	5000	5000	1.10104e+06	220.209	220.209
74	5000	5000	139577	27.9154	27.9154
75	5000	5000	144750	28.95	28.95
76	5000	5000	364500	72.9	72.9
77	5000	5000	464941	92.9882	92.9882
78	5000	5000	552842	110.568	110.568
79	5000	5000	454166	90.8332	90.8332
80	5000	5000	273805	54.761	54.761
81	5000	5000	287296	57.4592	57.4592
82	5000	5000	399466	79.8932	79.8932
83	5000	5000	284574	56.9148	56.9148
84	5000	5000	81883	16.3766	16.3766
85	5000	5000	5195	1.039	1.039
86	5000	5000	5202	1.0404	1.0404
87	5000	5000	5000	1	1
88	5000	1662	1662	0.3324	1
89	5000	0	0	0	0
90	5000	0	0	0	0
91	5000	0	0	0	0
92	5000	202	202	0.0404	1
93	5000	0	0	0	0
94	5000	0	0	0	0
95	5000	0	0	0	0
96	5000	0	0	0	0
97	5000	294	294	0.0588	1
98	5000	0	0	0	0
99	5000	0	0	0	0
100	5000	0	0	0	0
101	5000	0	0	0	0
102	5000	94	188	0.0376	2
103	5000	0	0	0	0
104	5000	0	0	0	0
105	5000	0	0	0	0
106	5000	0	0	0	0
107	5000	0	0	0	0
108	5000	0	0	0	0
109	5000	202	202	0.0404	1
110	5000	606	606	0.1212	1
111	5000	0	0	0	0
112	5000	0	0	0	0
113	5000	0	0	0	0
114	5000	0	0	0	0
115	5000	0	0	0	0
116	5000	0	0	0	0
117	5000	0	0	0	0
118	5000	0	0	0	0
119	5000	0	0	0	0
120	5000	0	0	0	0
121	5000	0	0	0	0
122	5000	0	0	0	0
123	5000	0	0	0	0
124	5000	1710	5175	1.035	3.02632
125	5000	695	1255	0.251	1.80576
126	5000	0	0	0	0
127	5000	0	0	0	0
128	5000	0	0	0	0
129	5000	0	0	0	0
130	5000	0	0	0	0
131	5000	94	187	0.0374	1.98936
132	5000	0	0	0	0
133	5000	0	0	0	0
134	5000	0	0	0	0
135	5000	0	0	0	0
136	5000	0	0	0	0
137	5000	0	0	0	0
138	5000	144	144	0.0288	1
139	5000	5000	5000	1	1
140	5000	5000	5000	1	1
141	5000	5000	5000	1	1
142	5000	5000	5000	1	1
143	5000	5000	5000	1	1
144	5000	5000	5000	1	1
145	5000	5000	5000	1	1
146	5000	5000	93969	18.7938	18.7938
147	5000	5000	264216	52.8432	52.8432
148	5000	5000	261335	52.267	52.267
149	5000	5000	259190	51.838	51.838
150	5000	5000	259394	51.8788	51.8788
151	5000	5000	258940	51.788	51.788
152	5000	5000	262081	52.4162	52.4162
